aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
1.0,1.0,0.5002163565556036,0.9995672868887927,0.9995672868887927,0.2587624405019472,0.0756
1.0,1.0,0.5,0.9995670995670995,0.9995670995670995,0.25887445887445887,0.076
1.0,1.0,0.5002165439584235,0.9995669120831528,0.9995669120831528,0.2589865742745777,0.0764
1.0,1.0,0.5004332755632582,0.9995667244367418,0.9995667244367418,0.25909878682842286,0.0768
1.0,1.0,0.5002167316861725,0.9995665366276549,0.9995665366276549,0.258344169917642,0.0772
1.0,1.0,0.5,0.9995663486556808,0.9995663486556808,0.2580225498699046,0.0776
1.0,1.0,0.5002169197396963,0.9995661605206074,0.9995661605206074,0.25813449023861174,0.078
1.0,1.0,0.5,0.9995659722222222,0.9995659722222222,0.2582465277777778,0.0784
1.0,1.0,0.5002171081198437,0.9995657837603127,0.9995657837603127,0.25835866261398177,0.0788
1.0,1.0,0.5004344048653345,0.9995655951346655,0.9995655951346655,0.2584708948740226,0.0792
1.0,1.0,0.5002172968274663,0.9995654063450674,0.9995654063450674,0.2585832246849196,0.0796
1.0,1.0,0.5004347826086957,0.9995652173913043,0.9995652173913043,0.25869565217391305,0.08
1.0,1.0,0.5002174858634189,0.9995650282731623,0.9995650282731623,0.2588081774684646,0.0804
1.0,1.0,0.5,0.9995648389904265,0.9995648389904265,0.2589208006962576,0.0808
1.0,1.0,0.500217675228559,0.999564649542882,0.999564649542882,0.2590335219851981,0.0812
1.0,1.0,0.5004355400696864,0.9995644599303136,0.9995644599303136,0.25914634146341464,0.0816
1.0,1.0,0.5002178649237473,0.9995642701525055,0.9995642701525055,0.25925925925925924,0.082
1.0,1.0,0.5004359197907585,0.9995640802092415,0.9995640802092415,0.25937227550130776,0.0824
1.0,1.0,0.5006541648495421,0.9995638901003053,0.9995638901003053,0.2594853903183602,0.0828
1.0,1.0,0.5004363001745201,0.9995636998254799,0.9995636998254799,0.25959860383944156,0.0832
1.0,1.0,0.5002182453077259,0.9995635093845482,0.9995635093845482,0.25971191619380185,0.0836
1.0,1.0,0.5004366812227075,0.9995633187772925,0.9995633187772925,0.259825327510917,0.084
1.0,1.0,0.5006553079947575,0.999563128003495,0.999563128003495,0.2599388379204893,0.0844
1.0,1.0,0.5008741258741258,0.9995629370629371,0.9995629370629371,0.26005244755244755,0.0848
1.0,1.0,0.5010931351114998,0.9995627459554001,0.9995627459554001,0.26016615653694797,0.0852
1.0,1.0,0.5013123359580053,0.9995625546806649,0.9995625546806649,0.26027996500437445,0.0856
1.0,1.0,0.5015317286652079,0.999562363238512,0.999562363238512,0.2603938730853392,0.086
1.0,1.0,0.5017513134851138,0.9995621716287215,0.9995621716287215,0.260507880910683,0.0864
1.0,1.0,0.5019710906701709,0.9995619798510732,0.9995619798510732,0.2606219886114761,0.0868
1.0,1.0,0.5021910604732691,0.9995617879053462,0.9995617879053462,0.2607361963190184,0.0872
1.0,1.0,0.5024112231477422,0.9995615957913196,0.9995615957913196,0.26085050416483996,0.0876
1.0,1.0,0.5026315789473684,0.999561403508772,0.9991228070175439,0.26096491228070173,0.088
1.0,1.0,0.5028521281263713,0.9995612110574813,0.998683633172444,0.26107942079859586,0.0884
1.0,1.0,0.5030728709394205,0.9991220368744512,0.9986830553116769,0.26119402985074625,0.0888
1.0,1.0,0.5032938076416338,0.9991216512955643,0.9986824769433466,0.26130873956960915,0.0892
1.0,1.0,0.5035149384885764,0.9991212653778558,0.9986818980667839,0.26142355008787344,0.0896
